POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,NumAtCard,U_SOTYPE,BP CATEGORY,Document Type,Vehicle Type,Direct Dispatch,Comments,U_GRNNO,Loading/Unloading,Detention,KITITEM,U_AssetClass
30-03-2022,30-03-2022,30-03-2022,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,MH01,Pallet Company India HO,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,190,Nos,2850,2021/9960,25-03-2022,26-03-2022,C,,Rent,Ecommerce,Allot,24 Ft Vehicle,Y,,5026,,,,Wooden Pallet
31-03-2022,31-03-2022,31-03-2022,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,TN02,Pallet Company India Chennai,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,Trial,Pallet CompanyOUT,0,Customer Transport,Wooden Pallet,A010000017,10,Nos,1250,2021/10104,29-03-2022,31-03-2022,C,,Trial,Ecommerce,Allot,17ft Vehicle,N,,,0,0,,Wooden Pallet
11-04-2022,11-04-2022,11-04-2022,10002425,Cart Services Pvt. Ltd. _ Guwahati _Palasbhari,FMCG,East,RENTAL,Guwahati,Assam,WB03,Pallet Company India Siliguri,10002425,Cart Services Pvt. Ltd. - Guwahati (Palasbhari),Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,445,Nos,1950,2022/221,07-04-2022,08-04-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
15-04-2022,15-04-2022,15-04-2022,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,FMCG,South,RENTAL,Chennai,Tamil Nadu,MH01,Pallet Company India HO,10001478,Cart Services Pvt. Ltd. _ Thiruvallur _Chennai _ Alamathi,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,260,Nos,2850,2021/9960,25-03-2022,26-03-2022,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,142,,,,Wooden Pallet
05-05-2022,05-05-2022,05-05-2022,10007051,Cart Services Private Limited_Bangalore_Kanekallu,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10007051,Cart Services Private Limited_Bangalore_Kanekallu,Allot,Pallet CompanyOUT,0,Customer Transport,Wooden Pallet,A010000023,70,Nos,1950,2022/1046,05-05-2022,06-05-2022,C,,Rent,Ecommerce,Allot,Tata 407,N,,,0,0,,Wooden Pallet
10-05-2022,10-05-2022,10-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/1115,07-05-2022,09-05-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
11-05-2022,11-05-2022,11-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2022/1115,07-05-2022,09-05-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
12-05-2022,12-05-2022,12-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2022/1115,07-05-2022,09-05-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
13-05-2022,13-05-2022,13-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2022/1115,07-05-2022,09-05-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
14-05-2022,14-05-2022,14-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2022/1115,07-05-2022,09-05-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
16-05-2022,16-05-2022,16-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH03,Pallet Company India Bhiwandi,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,180,Nos,1950,2022/1115,07-05-2022,09-05-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,,,,Wooden Pallet
17-05-2022,17-05-2022,17-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH01,Pallet Company India HO,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,408,Nos,2850,2022/1124,09-05-2022,10-05-2022,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,388,0,,,Wooden Pallet
23-05-2022,23-05-2022,23-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH01,Pallet Company India HO,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,400,Nos,2850,2022/1124,09-05-2022,10-05-2022,C,,Rent,Ecommerce,Allot,40ft Open Trailer,Y,,421,0,,,Wooden Pallet
24-05-2022,24-05-2022,24-05-2022,10007353,Cart Services Private Limited_ Indore_Sanwer,FMCG,West,RENTAL,Indore,Madhya Pradesh,MP02,Pallet Company India Indore,10007353,Cart Services Private Limited_ Indore_Sanwer,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,120,Nos,1950,2022/1502,23-05-2022,26-05-2022,C,,Rent,Ecommerce,Allot,17ft Vehicle,N,,,0,,,Wooden Pallet
31-05-2022,31-05-2022,31-05-2022,10007353,Cart Services Private Limited_ Indore_Sanwer,FMCG,West,RENTAL,Indore,Madhya Pradesh,MP02,Pallet Company India Indore,10007353,Cart Services Private Limited_ Indore_Sanwer,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,36,Nos,1950,2022/1659,30-05-2022,31-05-2022,C,,Rent,Ecommerce,Allot,Pick Up,N,,,0,,,Wooden Pallet
31-05-2022,31-05-2022,31-05-2022,10006792,Cart Services Private Limited_Navsari,FMCG,West,RENTAL,surat,Gujarat,GJ04,Pallet Company India Kanera,10006792,Cart Services Private Limited_Navsari,Allot,Pallet CompanyOUT,15,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,200,Nos,1950,2022/1654,30-05-2022,02-06-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,,,Wooden Pallet
31-05-2022,31-05-2022,31-05-2022,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,FMCG,West,RENTAL,Bhiwandi,Maharashtra,MH01,Pallet Company India HO,10006453,Cart Services Private Limited_Bhiwandi_Saidham_G Whse_Unit 2,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000104,192,Nos,2850,2022/1124,09-05-2022,10-05-2022,C,,Rent,Ecommerce,Allot,32ft SXL,Y,,490,0,,,Wooden Pallet
01-06-2022,01-06-2022,01-06-2022,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,FMCG,South,RENTAL,Chennai,Tamil Nadu,TN02,Pallet Company India Chennai,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,Damage Swap,Pallet CompanyOUT,0,Customer Transport,Wooden Pallet,A010000003,1,Nos,1500,2022/1742,01-06-2022,03-06-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
01-06-2022,01-06-2022,01-06-2022,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,FMCG,South,RENTAL,Chennai,Tamil Nadu,TN02,Pallet Company India Chennai,10006737,Cart Services Private Limited_Chennai_Koduvalli_2A,Damage Swap,Pallet CompanyOUT,0,Customer Transport,Wooden Pallet,A010000023,83,Nos,1950,2022/1742,01-06-2022,03-06-2022,C,,Rent,Ecommerce,Allot,20ft Vehicle,N,,,0,0,,Wooden Pallet
15-06-2022,15-06-2022,15-06-2022,10007735,Cart Services Private Limited_Raipur_Hirapur,FMCG,West,RENTAL,Raipur,Chattisgarh,MH05,Pallet Company India Nagpur,10007735,Cart Services Private Limited_Raipur_Hirapur,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,36,Nos,1950,2022/2052,14-06-2022,16-06-2022,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
15-06-2022,15-06-2022,15-06-2022,10007735,Cart Services Private Limited_Raipur_Hirapur,FMCG,West,RENTAL,Raipur,Chattisgarh,MH05,Pallet Company India Nagpur,10007735,Cart Services Private Limited_Raipur_Hirapur,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,144,Nos,1950,2022/2053,14-06-2022,16-06-2022,C,,Rent,Ecommerce,Allot,19ft Vehicle,N,,,0,,,Wooden Pallet
19-06-2022,19-06-2022,19-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,HY08,Pallet Company India Pataudi Gadaipur,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000038,250,Nos,2890,2022/1705,31-05-2022,02-06-2022,C,,Rent,Ecommerce,Allot,40ft Container Trailer,N,,,0,0,,Wooden Pallet
19-06-2022,19-06-2022,19-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,HY08,Pallet Company India Pataudi Gadaipur,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000038,250,Nos,2890,2022/1705,31-05-2022,02-06-2022,C,,Rent,Ecommerce,Allot,40ft Container Trailer,N,,,0,0,,Wooden Pallet
20-06-2022,20-06-2022,20-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
22-06-2022,22-06-2022,22-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
22-06-2022,22-06-2022,22-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
23-06-2022,23-06-2022,23-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
23-06-2022,23-06-2022,23-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
24-06-2022,24-06-2022,24-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
24-06-2022,24-06-2022,24-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
25-06-2022,25-06-2022,25-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,345,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
25-06-2022,25-06-2022,25-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
25-06-2022,25-06-2022,25-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
27-06-2022,27-06-2022,27-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
27-06-2022,27-06-2022,27-06-2022,10001216,Cart Services Pvt. Ltd. _ Bangalore _Dasanapura,FMCG,South,RENTAL,Bangalore,Karnataka,KA02,Pallet Company India Bangalore-Hobli,10001216,Cart Services Pvt. Ltd. - Bangalore (Dasanapura),Trial,Pallet CompanyOUT,0,Pallet Company Transport borne by Pallet Company,Wooden Pallet,A010000023,2,Nos,1950,2022/2049,14-06-2022,15-06-2022,C,,Trial,Ecommerce,Allot,Tata 407,N,,,0,0,,Wooden Pallet
27-06-2022,27-06-2022,27-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
27-06-2022,27-06-2022,27-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
27-06-2022,27-06-2022,27-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,MH03,Pallet Company India Bhiwandi,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,450,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,,,,Wooden Pallet
28-06-2022,28-06-2022,28-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
28-06-2022,28-06-2022,28-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,HY08,Pallet Company India Pataudi Gadaipur,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000038,250,Nos,2890,2022/1705,31-05-2022,02-06-2022,C,,Rent,Ecommerce,Allot,40ft Open Trailer,N,,,0,,,Wooden Pallet
28-06-2022,28-06-2022,28-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
28-06-2022,28-06-2022,28-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,350,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
28-06-2022,28-06-2022,28-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,350,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
29-06-2022,29-06-2022,29-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
30-06-2022,30-06-2022,30-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,492,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
30-06-2022,30-06-2022,30-06-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
30-06-2022,30-06-2022,30-06-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,KA02,Pallet Company India Bangalore-Hobli,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,0,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,500,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft MXL,N,,,0,0,,Wooden Pallet
02-07-2022,02-07-2022,02-07-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
02-07-2022,02-07-2022,02-07-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
04-07-2022,04-07-2022,04-07-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,HY08,Pallet Company India Pataudi Gadaipur,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000038,250,Nos,2890,2022/1705,31-05-2022,02-06-2022,C,,Rent,Ecommerce,Allot,40ft Open Trailer,N,,,,,,Wooden Pallet
05-07-2022,04-07-2022,05-07-2022,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,FMCG,East,RENTAL,Dhobghatti,Bihar,WB04,Pallet Company India Kolkata,10006647,Cart Services Pvt. Ltd. _ Dhobghatti,Allot,Pallet CompanyOUT,10,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2129,16-06-2022,28-06-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,0,0,,Wooden Pallet
07-07-2022,07-07-2022,07-07-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
07-07-2022,07-07-2022,07-07-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
11-07-2022,11-07-2022,11-07-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
11-07-2022,11-07-2022,11-07-2022,10007809,Cart Services Private Limited _Vijaywada,FMCG,South,RENTAL,Vijaywada,Andhra Pradesh,TL02,Pallet Company India Hyderabad,10007809,Cart Services Private Limited _Vijaywada,Allot,Pallet CompanyOUT,1,Pallet Company Transport borne by customer,Wooden Pallet,A010000023,300,Nos,1950,2022/2253,22-06-2022,04-07-2022,C,,Rent,Ecommerce,Allot,32ft SXL,N,,,,,,Wooden Pallet
